A
1100 Generated by WorldEditor 1.7.21r1

1    137 1 0 ESSA Stockholm Arlanda
1302 city Stockholm
21  59.65952560  017.94133818 2 75.8300 3.00 08  PAPI-4L
21  59.64554438  017.95859218 2 190.3900 3.00 19L PAPI-4L
21  59.66310464  017.92346205 2 190.3600 3.00 19R PAPI-4L
21  59.66262454  017.97260182 2 255.8700 3.00 26  PAPI-4L
20  59.64070769  017.93591123 151.4600 0 3 {@L}U{@Y}EA{^r,@@,@L}U
20  59.64071209  017.93624662 244.3600 0 3 {@Y,^l}U{@L}EA{@Y}U{^r,@@,@L}EA
20  59.64877247  017.91811469 187.7600 0 3 {@Y}{^lu}Y3
20  59.64946950  017.91842230 17.8800 0 3 {@Y}Y6{^ru}
20  59.64582353  017.91704669 17.8800 0 3 {@Y}Y4{^ru}
20  59.64525717  017.91687218 187.9700 0 3 {@Y}{^l}Y2
20  59.63845809  017.91439876 184.4000 0 3 {@Y}{^l}Y1
20  59.64104457  017.91987004 181.0700 0 3 {@L}S{@Y}Y{^r}
20  59.64643057  017.92130823 9.7300 0 3 {@L}Z{@Y}{^l}ZE
20  59.64741113  017.91993272 280.3800 0 3 {@Y}{^l}Y{^r}
20  59.64150026  017.91775500 279.6100 0 3 {@Y}{^l}Y{^r}
20  59.65002253  017.92385775 84.2500 0 3 {@L}ZH
20  59.65330889  017.92372947 110.0300 0 3 {@L}ZK{@Y}{^l}Z{^r}
20  59.65341133  017.92341569 179.1300 0 3 {@Y}{^l}ZK{@L}Y
20  59.65023970  017.92377695 178.9200 0 3 {@Y}{^l}ZH{@L}Z
20  59.65197702  017.92285611 178.9200 0 3 {@Y}{^l}ZJ{@L}Y
20  59.65024855  017.92221429 178.9200 0 3 {@Y}{^l}ZH{@L}Y
20  59.65012780  017.92208456 99.2900 0 3 {@L}ZH{@Y}{^l}Z{^r}
20  59.65593244  017.92873112 344.4300 0 3 {@Y}{^l}X{^r}
20  59.66571346  017.92639137 342.3800 0 3 {@R}19R{@L}Y10
20  59.66550713  017.92527659 335.2400 0 3 {@L}Y10{@R}19R
20  59.65827254  017.92354188 281.5100 0 3 {@R}01L-19R{@L}Y8
20  59.65888008  017.92271372 265.2300 0 3 {@L}Y9{@R}19R
20  59.65765080  017.92332714 269.6400 0 3 {@L}Y8{@R}01L-19R
20  59.65809089  017.92500051 173.7400 0 3 {@Y}{^lu}PA{@L}Y
20  59.65635336  017.92424778 185.2400 0 3 {@L}Y
20  59.65829276  017.92314267 47.9800 0 3 {@L}Y8{@Y}PA{^u}|Y{^r}
20  59.65946519  017.92292797 97.7900 0 3 {@L}Y9{@@,@R}19R{@L}Y9
20  59.65896194  017.92528082 98.9900 0 3 {@Y}{^l}Y{^r}
20  59.66375219  017.92701391 178.3600 0 3 {@L}Y
20  59.65972951  017.92440572 5.3900 0 3 {@L}Y
20  59.65644584  017.92531386 167.4100 0 3 {@L}PA
20  59.65565747  017.92576969 153.7400 0 3 {@Y}{^l}X{@L}PA{@Y}ZL{^u}
20  59.65852091  017.92389290 0.6400 0 3 {@Y}{^l}Y9{@L}Y
20  59.65719555  017.92340076 0.6400 0 3 {@Y}{^l}Y8{@L}Y
20  59.65629525  017.92426598 344.7500 0 3 {@Y}{^lu}Y8|Y{^r}
20  59.65562061  017.92464318 343.7400 0 3 {@L}PA
20  59.65415106  017.92413982 201.6800 0 3 {@Y}Y{^lu}{@L}X
20  59.65506384  017.92422010 38.3400 0 3 {@L}X{@Y}ZL{^r}
20  59.65491228  017.92268197 6.5600 0 3 {@L}Y
20  59.65509928  017.92855465 340.3500 0 3 {@L}ZM
20  59.65568789  017.92700956 74.4700 0 3 {@L}X
20  59.65527852  017.93037768 61.3000 0 3 {@L}X{@Y}{^l}ZN{^r}
20  59.65625102  017.93177581 63.3800 0 3 {@Y}{^lu}X2{@L}X{@Y}ZP{^r}
20  59.65606127  017.92989042 63.3800 0 3 {@Y}X2{@L}X{@Y}ZN{^r}
20  59.65581459  017.92779471 63.3800 0 3 {@L}X{@Y}ZM{^r}
20  59.65490906  017.92818281 63.3800 0 3 {@L}Z{@Y}{^l}ZM{^r}
20  59.65399066  017.92539009 44.6500 0 3 {@L}Z{@Y}{^l}ZL{^r}
20  59.65621016  017.93729535 67.3900 0 3 {@L}Z{@Y}{^l}ZQ{^r}
20  59.65631035  017.93649386 247.8500 0 3 {@L}X{@Y}X2{^r}
20  59.65598891  017.93413069 247.8500 0 3 {@Y}{^l}ZP{@L}X
20  59.65544576  017.92997580 247.8500 0 3 {@Y}{^l}ZM{@L}X
20  59.65502413  017.92675342 247.8500 0 3 {@Y}{^l}ZL{@L}X
20  59.65475279  017.92648076 137.7300 0 3 {@L}ZL{@Y}{^l}Z{^r}
20  59.65465639  017.92713745 254.5400 0 3 {@L}Z
20  59.65575525  017.93237311 169.7000 0 3 {@L}ZP
20  59.65490136  017.93261348 132.1400 0 3 {@L}ZN
20  59.65560043  017.93216883 69.4400 0 3 {@Y}{^l}ZP{^r}
20  59.65493629  017.93277726 244.1600 0 3 {@Y}{^l}ZN{^r}
20  59.65526267  017.93495560 244.1600 0 3 {@L}Z{@Y}{^l}ZP{^r}
20  59.65471997  017.93090689 244.1600 0 3 {@L}Z{@Y}{^l}ZM{^r}
20  59.65630353  017.93760594 339.9800 0 3 {@L}ZQ{@Y}{^l}X{^r}
20  59.65560802  017.93244676 339.9800 0 3 {@Y}{^l}X{@L}ZP{@Y}X2{^ru}|X{^r}
20  59.65537404  017.93069275 322.9400 0 3 {@Y}{^l}X{@L}ZN{@Y}X2{^r}|X{^r}
20  59.65810664  017.94587557 69.0400 0 3 {@L}X{@Y}ZT{^r}
20  59.65684668  017.94203692 54.1500 0 3 {@L}Z{@Y}{^l}ZS{^r}
20  59.65660875  017.94635044 333.9500 0 3 {@L}ZT{@Y}{^l}Z{^r}
20  59.65607991  017.94204792 333.9500 0 3 {@L}ZS{@Y}{^l}Z{^r}
20  59.65537918  017.93809775 333.9500 0 3 {@L}ZQ{@Y}{^l}Z{^r}
20  59.65474464  017.93282608 310.0800 0 3 {@L}ZP{@Y}{^l}Z{^r}
20  59.65469910  017.93119608 310.0800 0 3 {@L}ZM{@Y}{^l}Z{^r}
20  59.65423690  017.92898382 339.4700 0 3 {@L}ZL{@Y}{^l}Z{^r}
20  59.65345657  017.92648622 310.0800 0 3 {@L}ZL{@Y}{^l}Z{^r}
20  59.65409861  017.92759352 208.5800 0 3 {@L}Z{@Y}{^l}ZL{^r}
20  59.65315809  017.92576824 201.7700 0 3 {@L}Z{@Y}{^l}ZK{^r}
20  59.65447140  017.92539562 322.2500 0 3 {@Y}{^l}X{@L}ZL{@Y}PA{^u}
20  59.66259738  017.97991303 43.1200 0 3 {@R}26{@L}X5
20  59.66302172  017.97854672 37.7300 0 3 {@L}X5{@R}26
20  59.65837364  017.94528657 44.6600 0 3 {@R}08-26{@L}X3
20  59.65874227  017.94460212 44.6600 0 3 {@L}X3{@R}08-26
20  59.65758270  017.93476107 39.0300 0 3 {@L}X2{@R}08
20  59.65709428  017.93565665 53.1200 0 3 {@R}08{@L}X2
20  59.65847648  017.93934050 255.9100 0 3 {@Y}{^lu}X2
20  59.65865949  017.94596126 221.6300 0 3 {@L}X3
20  59.65799442  017.94477882 214.3500 0 3 {@Y,^ld}X|{^lu}ZS{@L}X3{@Y}Z{^u}
20  59.65712170  017.93571039 212.1900 0 3 {@Y,^ld}X|{^lu}ZP{@L}X2{@Y}X{^ru}
20  59.65615510  017.94192852 251.0700 0 3 {@L}Z
20  59.65743560  017.94053075 69.5400 0 3 {@Y,^lu}X3{@L}X{@Y}ZS{^r}
20  59.65696295  017.93689765 69.5400 0 3 {@L}X{@Y}ZQ{^r}
20  59.65911427  017.95375379 347.3100 0 3 {@Y}{^l}X{^r}
20  59.65874274  017.95082854 347.3100 0 3 {@Y}{^l}X{^r}
20  59.65823762  017.94684571 347.3100 0 3 {@Y}{^l}X{^r}
20  59.65689494  017.95097055 344.8100 0 3 {@Y}{^l}Z{@L}W
20  59.65706936  017.95227180 164.4400 0 3 {@L}W
20  59.65810895  017.95186284 170.0700 0 3 {@L}W{@Y}Z{^r}
20  59.64637150  017.95522731 158.4300 0 3 {@R}19L-01R{@L}W6{@@}W6{@Y,^ld}W{^ru}
20  59.64661624  017.95489103 261.4600 0 2 {@Y}U{^ru}
20  59.64740248  017.95484325 185.4800 0 2 {@L}W{@Y}U{^ru}
20  59.64720183  017.95495036 339.6800 0 2 {@L}W6{@Y}{^ld}W{^ru}
20  59.64765541  017.95563302 340.2700 0 3 {@L}W6
20  59.62857029  017.94991227 46.9900 0 3 {@R}19L-01R{@L}W3
20  59.62886577  017.95035056 216.4200 0 3 {@L}W3
20  59.63255789  017.95135461 40.3900 0 3 {@R}19L-01R{@L}W4
20  59.64241659  017.95387112 342.2600 0 3 {@L}W6{@@,@R}19L-01R{@L}W5
20  59.64822351  017.95667216 108.2700 0 3 {@R}19L{@L}W7
20  59.64829223  017.95549930 269.3100 0 3 {@Y,^l}W{@L}W7{@Y}M{^u}|W{^r}
20  59.64952845  017.95353018 42.6400 0 3 {@Y}{^lu}W{@L}M
20  59.64824202  017.95343104 21.0400 0 3 {@L}M
20  59.64493133  017.95396570 189.0000 0 3 {@Y}{^lu}W5{@L}W
20  59.64430853  017.95066550 346.1400 0 3 {@L}UF{@Y}{^l}U{^r}
20  59.64475328  017.95268242 356.0200 0 3 {@Y}{^l}U{@L}W
20  59.64502639  017.95233138 234.3700 0 3 {@Y}{^l}UF{@L}U
20  59.64507120  017.95261239 124.0000 0 3 {@L}U{@Y}{^r}W
20  59.64374304  017.94563890 58.9900 0 3 {@Y}{^lu}M|U|UG{^ru}
20  59.64384910  017.94600163 58.9900 0 3 {@Y}{^lu}DEICING
20  59.64481661  017.94915979 58.9900 0 3 {@L}U{@Y}{^r}UF
20  59.62753942  017.95047347 190.2700 0 3 {@Y}{^r}W1{^rd}W2
20  59.63231140  017.95219694 190.2700 0 3 {@Y}W3{^ru}
20  59.63627281  017.95368119 190.2700 0 3 {@Y}W4{^ru}
20  59.64269350  017.95593637 9.9900 0 3 {@Y}{^lu}W6
20  59.63872003  017.95454766 9.9900 0 3 {@Y}{^lu}W5
20  59.62951868  017.94740657 7.9100 0 3 {@L}W
20  59.63360099  017.94892261 7.9100 0 3 {@L}W
20  59.62943114  017.94841595 187.2200 0 3 {@Y}{^ld}W3|{^lu}W2{@L}W
20  59.63354872  017.94973809 187.2200 0 3 {@Y}{^ld}UG{@L}W
20  59.64144779  017.95151605 7.8200 0 3 {@Y}{^lu}UG{@L}W
20  59.64289216  017.95148306 334.9500 0 3 {@L}UG{@Y}UF{^r}
20  59.64343662  017.95218220 164.0600 0 3 {@L}UG{@Y}{^ru}W
20  59.64137218  017.95269128 188.7000 0 3 {@L}W
20  59.64323339  017.95342097 13.1100 0 3 {@L}W
20  59.64328583  017.95327829 188.2100 0 3 {@L}W
20  59.64324978  017.95227300 12.7600 0 3 {@L}W
20  59.64414915  017.95195854 354.6800 0 3 {@L}UF
20  59.64419927  017.94976492 96.3500 0 3 {@L}UG
20  59.64436754  017.94974352 58.9900 0 3 {@L}U
20  59.64320897  017.94630599 240.2500 0 3 {@L}U
20  59.64468977  017.94834907 189.4600 0 3 {@L}M{@Y}{^lu}U
20  59.64475532  017.94743453 189.4600 0 3 {@L}M
20  59.64552368  017.94866234 7.7600 0 3 {@L}MU{@@}M
20  59.64632975  017.94796701 190.3200 0 3 {@Y}{^l}M9{@@}M9{^r}
20  59.64705813  017.94881030 234.7800 0 3 {@Y}{^l}M8{@@}M8{^r}
20  59.64738277  017.94976199 234.7800 0 3 {@Y}{^l}M7{@@}M7{^r}
20  59.64749535  017.95012697 234.7800 0 3 {@Y}{^l}M6{@@}M6{^r}
20  59.64761202  017.95050313 234.7800 0 3 {@Y}{^l}M5{@@}M5{^r}
20  59.64621154  017.95288260 52.0600 0 3 {@Y}{^lu}W{@L}U{@@}U
20  59.64654165  017.95328097 9.2100 0 3 {@L}W
20  59.64783953  017.95118739 58.3600 0 3 {@L}M{@@}MW
20  59.64843325  017.95368042 276.2000 0 3 {@L}M
20  59.64835350  017.95385321 358.5100 0 3 {@Y}{^l}M{@L}W{@Y}W7{^r}
20  59.64921976  017.95586626 268.8500 0 3 {@Y}{^l}W{@L}W8{@Y}M{^u}|W{^r}
20  59.64818859  017.95693915 287.1100 0 3 {@L}W7
20  59.65044915  017.95453852 351.8300 0 3 {@L}W
20  59.64907495  017.95727504 284.7100 0 3 {@L}W8
20  59.64911495  017.95699367 104.8700 0 3 {@R}19L{@L}W8
20  59.62653321  017.94804987 109.6000 0 3 {@R}01R{@L}W1
20  59.62719411  017.94851161 151.3900 0 3 {@R}01R{@L}W2
20  59.62701923  017.94828001 100.3700 0 3 {@L}W1{@R}01R
20  59.62736077  017.94931001 151.3900 0 3 {@L}W2{@R}01R
20  59.62898322  017.94890688 44.0600 0 3 {@L}W{@Y}3{@R}19L-01R
20  59.63295134  017.95042379 38.5600 0 3 {@L}W4{@R}19L-01R
20  59.64262168  017.95501075 157.2400 0 3 {@L}W5{@R}19L-01R
20  59.64659229  017.95643092 157.2400 0 3 {@L}W6{@R}19L-01R
20  59.64886162  017.95690573 100.2300 0 3 {@L}W7{@R}19L
20  59.64974027  017.95723457 99.4900 0 3 {@L}W8{@R}19L
20  59.65054421  017.95551289 166.4300 0 3 {@Y}{^l}W8|M{^r}
20  59.64561623  017.94772576 11.5000 0 3 {@Y}DEICING{@L}MU
20  59.64743546  017.95169536 237.4700 0 3 {@Y}DEICING{@L}MW
20  59.65071007  017.95540585 166.4300 0 3 {@Y}DEICING{^r}
20  59.66306933  017.97998377 158.3400 0 3 {@L}X5{@Y}X{^u}
20  59.66312969  017.97612641 74.9900 0 3 {@Y}X5{^r}
20  59.66002485  017.95149942 249.8400 0 3 {@Y}{^lu}X2
20  59.66148574  017.97303283 347.2500 0 3 {@Y}{^l}X{^r}
20  59.65841488  017.95302241 257.1000 0 3 {@L}X
20  59.65854115  017.94953307 76.0300 0 3 {@L}X{@Y}W{^r}
20  59.65899159  017.95275383 66.7800 0 3 {@L}X{@Y}JV{^r}
20  59.65861588  017.95472879 241.7100 0 3 {@Y}{^l}JV{@L}X
20  59.65844473  017.95448915 174.1800 0 3 {@L}JV
20  59.65829523  017.95333564 342.1200 0 3 {@L}JV
20  59.66117709  017.97421362 247.1800 0 3 {@Y}{^l}LY{@L}X
20  59.66099402  017.97291636 334.2000 0 3 {@L}LY
20  59.66113431  017.97397163 146.5100 0 3 {@L}LY
20  59.65933212  017.96095046 148.3300 0 3 {@L}KW
20  59.65918068  017.95896264 249.1200 0 3 {@L}X
20  59.66090551  017.97204109 251.2500 0 3 {@L}X
20  59.66164636  017.97386751 73.5000 0 3 {@L}X
20  59.65907868  017.95948328 329.5500 0 3 {@Y}{^l}X{@L}KW{@Y}X4{^u}|X{^r}
20  59.65937350  017.96109756 237.6500 0 3 {@Y}{^l}KW{@L}X{@Y}X4{^r}
20  59.65974046  017.95867614 56.5100 0 3 {@L}X{@Y}KW{^r}
20  59.65994919  017.96062189 56.5100 0 3 {@L}X
20  59.65918808  017.95446274 62.9900 0 3 {@L}X
20  59.65880114  017.95157891 74.0500 0 3 {@L}X
20  59.65819413  017.95191125 248.8900 0 3 {@Y}{^l}W{@L}X
20  59.65834258  017.94755809 252.9200 0 3 {@L}X
20  59.65761120  017.94794446 160.2100 0 3 {@L}ZT{@Y}{^l}Z{^r}
20  59.65728717  017.94442608 242.4400 0 3 {@Y}{^l}ZS|{^lu}Z{@L}X
20  59.65711604  017.94395427 360.0000 0 3 {@Y}{^l}X{@L}ZS{@Y}X3{^ru}|X{^r}
20  59.65663033  017.94587846 260.5400 0 3 {@L}Z
20  59.65740425  017.94622038 163.6700 0 3 {@L}ZT
20  59.65780681  017.94830580 247.9800 0 3 {@L}Z{@Y}{^l}ZT
20  59.65691400  017.94824658 254.1000 0 3 {@L}Z{@Y}{^l}ZT{^r}
20  59.65790361  017.95012461 165.9600 0 3 {@L}W
20  59.65797457  017.94985192 270.0000 0 3 {@L}X
20  59.65781158  017.94986977 54.5000 0 3 {@L}Z{@Y}{^l}W{^r}
20  59.65740045  017.94597248 71.1600 0 3 {@L}Z{@Y}{^l}ZT{^r}
20  59.65634543  017.94427476 250.2800 0 3 {@L}Z{@Y}{^l}ZS{^r}
20  59.65646467  017.93878755 165.8300 0 3 {@L}ZQ{@Y}{^l}Z{^r}
20  59.65661302  017.93894462 255.3900 0 3 {@Y}{^l}ZQ{@L}X
20  59.65580226  017.93934752 243.5000 0 3 {@Y}{^l}ZQ{@L}Z
20  59.65545319  017.93633129 239.6200 0 3 {@L}Z
20  59.65554133  017.93936791 164.0800 0 3 {@L}ZQ
20  59.65505148  017.93421614 164.0800 0 3 {@L}ZP
20  59.65593195  017.93398575 163.7500 0 3 {@L}ZP{@Y}{^l}Z{^r}
20  59.65572886  017.93222233 163.7500 0 3 {@L}ZN{@Y}{^l}Z{^r}
20  59.65550496  017.93063740 163.7500 0 3 {@L}ZN
20  59.65395888  017.92730929 124.3900 0 3 {@L}ZL
20  59.65242162  017.92350425 9.6700 0 3 {@L}Z{@Y}{^l}ZK{^r}
20  59.65271172  017.92342814 271.9000 0 3 {@Y}{^l}Y{@L}ZK{@Y}Y{^r}|X{^rd}
20  59.65299327  017.92570103 106.7900 0 3 {@L}ZK
20  59.65239941  017.92474706 186.0100 0 3 {@L}Z
20  59.65102543  017.92279975 282.0600 0 3 {@L}ZJ{@Y}{^l}Z{^r}
20  59.64934955  017.92226962 271.8900 0 3 {@L}ZH{@Y}{^l}Y{^r}
20  59.64846280  017.92190851 271.8900 0 3 {@L}ZG{@Y}{^l}Y{^r}
20  59.64851383  017.92337369 284.3200 0 3 {@L}ZG{@Y}{^l}Z{^r}
20  59.64925537  017.92225000 2.3800 0 3 {@L}Z{@Y}{^l}ZH{^r}
20  59.64824800  017.92196569 2.3800 0 3 {@L}Z{@Y}{^l}ZG{^r}
20  59.64936000  017.92193433 176.2400 0 3 {@Y}{^l}ZG{@L}Y
20  59.64806656  017.92143676 176.2400 0 3 {@Y}{^l}ZF{@L}Y
20  59.64935708  017.92346354 176.2400 0 3 {@Y}{^l}ZG{@L}Z
20  59.64769071  017.92286273 176.2400 0 3 {@Y}{^l}ZF{@L}Z
20  59.65233061  017.92497051 273.4500 0 3 {@L}ZK{@Y}{^l}Z{^r}
20  59.64998061  017.92414803 295.3300 0 3 {@Y}{^l}Z{^r}{@L}ZH
20  59.64757499  017.92298118 312.0900 0 3 {@Y}{^l}Z{^r}{@L}ZF
20  59.64757233  017.92289169 92.2500 0 3 {@L}ZF
20  59.64939532  017.92036917 359.0200 0 3 {@L}Y{@Y}ZH{^r}
20  59.64807395  017.92025311 359.0200 0 3 {@L}Y
20  59.64772544  017.92130811 280.9900 0 3 {@L}ZF
20  59.64652778  017.92266026 273.1800 0 3 {@L}ZE{@Y}{^l}Z
20  59.64652150  017.92259199 126.0300 0 3 {@L}ZB
20  59.64634273  017.92249890 178.7000 0 3 {@L}Z
20  59.64674480  017.92102131 97.8700 0 3 {@Y}{^l}Z{^r}{@L}ZE
20  59.64673853  017.92126956 266.0300 0 3 {@L}ZE
20  59.64775425  017.92002716 201.3900 0 3 {@Y}{^l}ZE{@L}Y
20  59.65273035  017.92179937 358.2700 0 3 {@L}Y{@Y}ZK{^r}
20  59.65110227  017.92118347 358.2700 0 3 {@L}Y{@Y}ZJ{^r}
20  59.64717243  017.91978404 358.2700 0 3 {@L}Y{@Y}ZF{^r}
20  59.64675609  017.91962019 358.2700 0 3 {@L}Y{@Y}ZE{^r}
20  59.64582099  017.91946324 358.2700 0 3 {@L}Y
20  59.64276091  017.91949244 191.1600 0 3 {@L}Y
20  59.64056182  017.92895436 299.4800 0 3 {@L}U{@Y}{^l}UC{^r}
20  59.63999287  017.93118941 299.4800 0 3 {@Y}{^l}UD{@L}U
20  59.63952914  017.93347055 249.9600 0 3 {@Y}{^l}UE{@L}U
20  59.64095167  017.93008065 113.2300 0 3 {@L}U{@Y}UD{^r}
20  59.64034988  017.93254853 101.4700 0 3 {@L}U{@Y}UE{^r}
20  59.64027985  017.92966972 22.2500 0 3 {@L}UD{@Y}{^l}U{^r}
20  59.63973114  017.93189920 22.2500 0 3 {@L}UE{@Y}{^l}U{^r}
20  59.64056226  017.92867774 209.0200 0 3 {@Y}{^l}R{@L}UC{@@}{@Y}{^l}U{^r}{@L}UC
20  59.64133599  017.92940574 212.8400 0 3 {@L}UC{@Y}{^l}U{^r}
20  59.64318824  017.92168624 94.9300 0 3 {@Y}{^l}UA{@L}U
20  59.64259546  017.92381481 94.9300 0 3 {@Y}{^l}UB{@L}U
20  59.64158602  017.92787238 94.9300 0 3 {@Y}{^l}UC{@L}U
20  59.64215867  017.92562621 104.0400 0 3 {@L}U
20  59.64183484  017.91965528 286.3900 0 3 {@Y}DEICING{^r}
20  59.64247166  017.91989418 269.3700 0 3 {@Y}{^l}DEICING
20  59.64254956  017.92137768 287.6800 0 3 {@Y}{^l}S{@L}U{@Y}Z{^r}
20  59.64336165  017.92140466 189.6100 0 3 {@Y}{^l}U{@L}Z{@Y}S{^u}|U{^r}
20  59.64294604  017.92321854 206.1500 0 3 {@L}UA{@Y}{^l}U{^r}
20  59.64231056  017.92554809 206.1500 0 3 {@L}UB{@Y}{^l}U{^r}
20  59.64224783  017.92272456 294.1600 0 3 {@L}U{@Y}UA{^r}
20  59.64164878  017.92507027 294.1600 0 3 {@L}U{@Y}UB{^r}
20  59.64345221  017.92174402 294.1600 0 3 {@L}D{@Y}{^l}Z{^r}{@@}D{@Y}UA{^r}
20  59.64295980  017.92344439 294.1600 0 3 {@Y}{^l}UA{@L}D
20  59.64232938  017.92575908 294.1600 0 3 {@Y}{^l}UB{@L}D
20  59.64279122  017.92399982 129.7200 0 3 {@L}D{@Y}UB{^r}
20  59.64174366  017.92799614 129.7200 0 3 {@L}D{@Y}UC{^r}
20  59.64287163  017.91987121 282.6200 0 3 {@Y}{^l}Y{@L}U{@Y}Y2{^u}|Y3{^ru}
20  59.64380814  017.92015743 282.6200 0 3 {@Y}{^l}Y|{^lu}Y2{@L}D{@Y}Y3{^ru}
20  59.64377279  017.91989633 188.8100 0 3 {@Y}{^l}U{@L}Y
20  59.64367276  017.92001379 100.7300 0 3 {@L}U{@Y}S{^r}
20  59.64368528  017.92020376 11.8200 0 3 {@L}Z{@Y}D{^r}
20  59.64321891  017.92205803 29.3700 0 3 {@Y}{^l}D{^r}{@L}UA
20  59.64261985  017.92427969 29.3700 0 3 {@Y}{^l}D{^r}{@L}UB
20  59.64164443  017.92810226 29.3700 0 3 {@Y}{^l}D{^r}{@L}UC
20  59.64097081  017.91750186 2.1100 0 3 {@L}Y{@Y}SC{^r}
20  59.64161144  017.91913477 92.8700 0 3 {@L}SC{@Y}{^l}S{^r}
20  59.64190434  017.91909887 179.2600 0 3 {@Y}{^l}SC{@L}S
20  59.64187842  017.91953480 186.2400 0 3 {@L}S{@Y}SC{^r}{@@}{@L}S
20  59.64265863  017.91984764 358.6000 0 3 {@Y}{^l}U{@L}S{@Y}Z{^u}|U{^r}
20  59.64066174  017.91855135 179.7900 0 3 {@L}Y
20  59.64105654  017.91891564 84.8800 0 3 {@L}SC
20  59.63912907  017.91689870 356.3200 0 3 {@L}Y
20  59.64526929  017.91890117 312.1200 0 3 {@R}01L_19R_CAT_{r2}{@@}{@Y}{^l}Y{@L}Y3{@Y}D{^u}|Y{^r}
20  59.64452032  017.91809092 291.8100 0 3 {@R}01L_19R_CAT_{r2}
20  59.64449006  017.92184991 180.0000 0 3 {@L}Z{@Y}{^l}D
20  59.64486473  017.92024131 180.0000 0 3 {@Y}{^l}D{@L}Y
20  59.64472099  017.92027394 180.0000 0 3 {@L}Y{@Y}Y2{^r}
20  59.64459846  017.92046045 357.9500 0 3 {@L}Z
20  59.63782639  017.91523375 232.7500 0 3 {@R}01_L{@L}Y
20  59.65066836  017.92075732 141.2800 0 3 {@Y}{^ld}Y{^lu}ZH{@L}Y5
20  59.64548484  017.91860381 0.0100 0 3 {@R}01L-19R{@L}Y3
20  59.64528430  017.91735331 342.6600 0 3 {@L}Y3{@R}01L-19R
20  59.64444760  017.91826645 89.1800 0 3 {@Y}{^l}Y|{^lu}D{@L}Y2{@Y}Y{^r}
20  59.64375734  017.91828748 286.7000 0 3 {@L}Y2{@R}01L-19R
20  59.63709240  017.91694623 220.5000 0 3 {@L}Y{@R}01_L
20  59.65433123  017.92146973 327.7400 0 4 {@R}{no-entry}
20  59.65299405  017.92195677 3.5800 0 3 {@L}Y|X
20  59.65330681  017.92095067 234.3400 0 4 {@R}{no-entry}
20  59.65293425  017.92173590 226.0500 0 4 {@R}{no-entry}
20  59.65077680  017.92439072 271.8100 0 4 {@R}{no-entry}
20  59.65454673  017.93012164 157.5000 0 4 {@R}{no-entry}
20  59.65433085  017.92885100 157.5000 0 4 {@R}{no-entry}
20  59.65155104  017.92442832 90.0800 0 4 {@R}{no-entry}
20  59.65081217  017.92413586 101.4200 0 4 {@R}{no-entry}
20  59.65059777  017.92059391 327.2700 0 4 {@R}{no-entry}
20  59.64701851  017.95751022 6.1700 0 2 {@Y}{^l}W7|{^u}W8
20  59.64829099  017.95543257 177.5900 0 2 {@Y}{^l}W6{@L}W
20  59.64915368  017.95563163 189.2100 0 2 {@Y}{^l}W7{@L}W{@@}{@L}W{@Y}{^r}W8
20  59.65034909  017.91954971 333.8000 0 4 {@R}{no-entry}
20  59.65457568  017.92247461 144.2800 0 3 {@Y}{^l}X{@L}Y7{@Y}{^lu}ZK
20  59.65326787  017.92083289 43.5300 0 3 {@L}Y4{@Y}X{^u}|ZK{^r}
20  59.64887836  017.91922745 43.5300 0 3 {@Y}{^lu}Y{@L}Y4{@Y}{^rd}Z
20  59.64888373  017.91936975 220.0600 0 4 {@R}{no-entry}
20  59.64849971  017.92011664 220.0600 0 4 {@R}{no-entry}
20  59.65888188  017.94269289 202.4000 0 4 {@R}{no-entry}
20  59.65881288  017.94218379 116.7400 0 4 {@R}{no-entry}
20  59.65787196  017.94282326 347.3100 0 4 {@R}{no-entry}
20  59.65452942  017.92251696 330.4500 0 4 {@R}{no-entry}
20  59.65772506  017.92136015 180.5900 0 3 {@Y}{^lu}Y7
20  59.65422292  017.92010931 184.7000 0 3 {@Y}{^lu}Y5
20  59.66026254  017.92228273 178.5400 0 3 {@Y}{^l}Y9
20  59.66515055  017.92422073 18.0200 0 3 {@Y}Y10{^r}
20  59.65828334  017.92160011 25.1300 0 3 {@Y}Y9{^r}
20  59.65414005  017.92011843 16.4800 0 3 {@Y}Y8{^ru}
20  59.64306681  017.91826880 2.0500 0 3 {@Y}{^l}Y2|U{^r}
20  59.64357048  017.91836874 2.0500 0 3 {@Y}{^l}Y2|{^lu}Y3{@L}Y{@Y}ZD{^r}
20  59.64334165  017.91609595 16.6600 0 3 {@Y}Y2{^r}
20  59.65712714  017.95025002 258.1100 0 3 {@L}Z
20  59.65214101  017.92170473 360.0000 0 3 {@L}Y
20  59.64786397  017.92183448 194.1400 0 3 {@L}Z3
20  59.64776421  017.92282684 177.7100 0 3 {@L}Z3
20  59.64019001  017.93348788 276.1500 0 3 {@Y,^l}UE{@@,^l}EA{@L}U
20  59.63996147  017.93099048 204.1400 0 3 {@L}UD{@Y}R{^r}
20  59.63938031  017.93326767 204.1500 0 3 {@L}UE{@Y}R{^r}
14  59.64932817  017.93349868 377.30 0 Tower Viewpoint
1300  59.65247459  017.93023655  70.74 gate jets|turboprops Gate 3
1301 C airline 
1300  59.65278432  017.93179591 250.30 gate jets|turboprops Gate 4
1301 C airline 
1300  59.65329872  017.92935211  99.97 gate heavy Gate 7
1301 E airline 
