I
1100 Generated by WorldEditor 1.7.1r2

1     41 1 0 ENAN Andøya Andenes
1302 city Andenes
112  69.30926009  016.12935684  69.30925689  016.12944204
111  69.30926009  016.12935684
112  69.30926009  016.12935684  69.30925152  016.12958496 3
111  69.30929927  016.12982713
111  69.30919710  016.13008892 3
112  69.30906229  016.12974747  69.30897929  016.12965780
111  69.30906229  016.12974747
112  69.30906229  016.12974747  69.30902978  016.12971235 3
112  69.30895166  016.12974158  69.30891082  016.12978107
111  69.30895166  016.12974158
112  69.30895166  016.12974158  69.30874127  016.12999823 3
111  69.30860162  016.13000457
112  69.30860162  016.13000457  69.30851717  016.13011544 3
111  69.30850237  016.13039631
111  69.30837092  016.13039137 3
112  69.30826819  016.12994051  69.30816460  016.12987152
111  69.30826819  016.12994051
112  69.30826819  016.12994051  69.30812629  016.12985674 3
111  69.30787992  016.12944530
112  69.30787992  016.12944530  69.30783975  016.12940691 3
112  69.30777620  016.12940891  69.30774708  016.12941892
111  69.30777620  016.12940891
112  69.30777620  016.12940891  69.30768385  016.12944066 3
111  69.30764482  016.12965362
111  69.30751369  016.12951540
112  69.30751369  016.12951540  69.30755785  016.12929974 3
112  69.30753841  016.12899105  69.30752189  016.12886046
111  69.30753841  016.12899105
112  69.30753841  016.12899105  69.30751828  016.12883198 3
111  69.30747797  016.12874343 3
111  69.30726178  016.12840647 3
112  69.30716655  016.12836464  69.30710345  016.12838239
111  69.30716655  016.12836464
112  69.30716655  016.12836464  69.30711790  016.12837833 3
112  69.30696598  016.12860636  69.30688109  016.12877474
111  69.30696598  016.12860636
111  69.30675813  016.12872056
112  69.30675813  016.12872056  69.30688244  016.12843273 3
112  69.30682803  016.12777442  69.30677579  016.12749679
111  69.30682803  016.12777442
112  69.30682803  016.12777442  69.30680301  016.12764142 3
112  69.30672691  016.12746793  69.30668732  016.12740378
111  69.30672691  016.12746793
112  69.30672691  016.12746793  69.30621296  016.12674371 3
111  69.30590776  016.12699287
112  69.30590776  016.12699287  69.30586000  016.12702879 3
111  69.30583811  016.12714273
111  69.30545492  016.12755077
112  69.30545492  016.12755077  69.30540849  016.12750356 3
111  69.30535463  016.12758625 3
111  69.30496261  016.12822967
112  69.30496261  016.12822967  69.30492979  016.12830494 3
112  69.30489406  016.12848407  69.30488007  016.12857526
111  69.30489406  016.12848407
112  69.30489406  016.12848407  69.30484533  016.12880178 3
111  69.30489079  016.12915918
111  69.30476926  016.12935657 3
112  69.30457540  016.12905223  69.30446191  016.12901366
111  69.30457540  016.12905223
112  69.30457540  016.12905223  69.30453277  016.12903774 3
112  69.30443717  016.12912683  69.30438856  016.12919947
111  69.30443717  016.12912683 3
111  69.30376480  016.13022370
112  69.30376480  016.13022370  69.30373445  016.13029040 3
112  69.30370723  016.13044790  69.30369769  016.13052719
111  69.30370723  016.13044790
112  69.30370723  016.13044790  69.30367999  016.13067429 3
111  69.30371910  016.13090930
111  69.30359939  016.13109199 3
112  69.30346217  016.13085540  69.30337792  016.13081680
111  69.30346217  016.13085540
112  69.30346217  016.13085540  69.30342680  016.13083920 3
112  69.30334113  016.13091751  69.30329634  016.13098393
111  69.30334113  016.13091751 3
111  69.30288674  016.13170090
112  69.30288674  016.13170090  69.30284760  016.13176811 3
112  69.30281850  016.13195525  69.30280946  016.13205031
111  69.30281850  016.13195525
112  69.30281850  016.13195525  69.30279838  016.13216676 3
111  69.30283277  016.13239304 3
111  69.30297380  016.13307779 2
111  69.30263080  016.13369357
111  69.30256546  016.13286707
112  69.30256546  016.13286707  69.30247830  016.13247508 3
111  69.30233568  016.13263311 3
111  69.30196200  016.13323770
112  69.30196200  016.13323770  69.30189671  016.13334648 3
111  69.30194145  016.13373715
111  69.30182598  016.13390306 3
112  69.30164703  016.13376451  69.30156360  016.13389587 3
111  69.30137122  016.13429420 3
115  69.30114060  016.13486256
120 Linear Feature 78
111  69.30647520  016.11801316 4
111  69.30635753  016.11821456
111  69.30029791  016.12816152 4
111  69.30019816  016.12833540
111  69.29384751  016.13878182 4
111  69.29367776  016.13907973
111  69.28769581  016.14893592 4
111  69.28757641  016.14913961
111  69.28818606  016.15347459 4
111  69.28829705  016.15348895
111  69.28854650  016.15383468 4
111  69.28863676  016.15368333
111  69.29509241  016.14604888 4
111  69.29497963  016.14584011
111  69.30100541  016.13233594 4
111  69.30112507  016.13213290
111  69.30720283  016.12218549 4
115  69.30732133  016.12197848
21  69.30436517  016.12274385 3 149.8300 3.00 14  PAPI-4L
21  69.30482730  016.12498112 2 149.8300 3.00 14  PAPI-4L
21  69.29369003  016.14481304 3 211.4300 3.00 21  PAPI-4L
21  69.29321563  016.14704908 2 211.4300 3.00 21  PAPI-4L
21  69.29037840  016.14873890 3 329.7800 3.00 32  PAPI-4L
21  69.28991266  016.14648275 2 329.7800 3.00 32  PAPI-4L
20  69.30657756  016.11784369 58.1900 0 3 {@L}D1{@R}14{@@,@L}D1{@Y,^l}D
20  69.30627623  016.11837482 58.1900 0 3 {@L}D1{@R}14{@@,@L}D1{@Y,^l}D
20  69.30040666  016.12798026 58.1900 0 3 {@L}D2{@R}14-32{@@,@L}D2{@Y,^l}D{^r}
20  69.30010748  016.12853453 58.1900 0 3 {@L}D2{@R}14-32{@@,@L}D2{@Y,^l}D{^r}
20  69.29395835  016.13861201 58.1900 0 3 {@L}D3{@R}14-32{@@,@L}D3{@Y,^l}D{^r}
20  69.29358041  016.13929089 58.1900 0 3 {@L}D3{@R}14-32{@@,@L}D3{@Y,^l}D{^r}
20  69.28747584  016.14929946 58.1900 0 3 {@L}D4{@R}32{@@,@L}D4{@Y}D{^r}
20  69.28779576  016.14876401 58.1900 0 3 {@L}D4{@R}32{@@,@L}D4{@Y}D{^r}
20  69.28845614  016.15398859 238.9700 0 3 {@L}B3{@R}32{@@,@L}B3
20  69.28873193  016.15352287 238.9700 0 3 {@L}B3{@R}32{@@,@L}B3
20  69.30091347  016.13250939 243.1700 0 3 {@L}A2{@R}32-14{@@,@L}A2{@Y,^l}A{^r}
20  69.30121199  016.13199304 243.1700 0 3 {@L}A2{@R}32-14{@@,@L}A2{@Y,^l}A{^r}
20  69.30710457  016.12232025 243.1700 0 3 {@L}A1{@R}14{@@,@L}A1
20  69.30740846  016.12181077 243.1700 0 3 {@L}A1{@R}14{@@,@L}A1
14  69.29359077  016.12501903 154.20 0 Viewpoint
1300  69.28864067  016.15755941  61.86 tie_down jets Fighter Stand 4
1301 A military 
1300  69.28875755  016.15736726  61.86 tie_down jets Fighter Stand 3
1301 A military 
1300  69.28887444  016.15718472  61.86 tie_down jets Fighter Stand 2
1301 A military 
1300  69.28899608  016.15699642  61.86 tie_down jets Fighter Stand 1
1301 A military 
1300  69.31016412  016.12415801 247.39 tie_down turboprops Winderoe Stand 1
1301 C airline wif nax
1300  69.31004631  016.12342353  69.35 tie_down turboprops Winderoe Stand 1
1301 B airline wif
1300  69.29202356  016.13262830  17.15 tie_down jets|turboprops P3 Orion Stand 6
1301 C military 
1300  69.29240301  016.13189953 102.93 tie_down jets|turboprops P3 Orion Stand 5
1301 C military 
1300  69.29287174  016.13134292 102.93 tie_down jets|turboprops P3 Orion Stand 4
1301 C military 
1300  69.30546970  016.12959272  72.65 tie_down jets|turboprops P3 Orion Stand 3
1301 C military 
1300  69.30586121  016.12923573  72.65 tie_down jets|turboprops P3 Orion Stand 2
1301 C military 
1300  69.30626044  016.12887346  72.65 tie_down jets|turboprops P3 Orion Stand 1
1301 C military 
19  69.31000172  016.11671615 1 WS
54 11820 TWR
54 11870 TWR
54 12210 TWR
55 11910 GCA
55 12110 GCA
55 12330 GCA
1200 
1201  69.31070245  016.12638662 both 0 _stop
1201  69.31042588  016.12444867 both 1 _stop
1201  69.31015875  016.12257153 both 2 _start
1201  69.30506413  016.13028695 both 3 _stop
1201  69.30522211  016.13044336 both 4 _stop
1201  69.30646629  016.12929383 both 5 _stop
1201  69.30683643  016.12882743 both 6 _stop
1201  69.29289368  016.13191808 both 7 _stop
1201  69.29246002  016.13261802 both 8 _stop
1201  69.28461094  016.15034323 both 9 _stop
1201  69.28412573  016.15057530 both 10 _stop
1201  69.28371532  016.15025655 both 11 _stop
1201  69.27881150  016.13790516 both 12 _stop
1201  69.27858800  016.13650073 both 13 _stop
1201  69.27858306  016.13496823 both 14 _stop
1201  69.27879334  016.13334139 both 15 _stop
1201  69.27932701  016.13173530 both 16 _stop
1201  69.27899794  016.13256226 both 17 _stop
1201  69.28230994  016.12943031 both 18 _stop
1201  69.28866781  016.15802426 both 19 B_stop
1201  69.28915588  016.15720332 both 20 B_stop
1201  69.28916095  016.15649798 both 21 B_stop
1201  69.28707709  016.14634393 both 22 D_stop
1201  69.30599045  016.11605335 both 23 D_stop
1201  69.30565202  016.11587743 both 24 D_stop
1201  69.29321406  016.13626161 both 25 D_start
1201  69.29970327  016.12562725 both 26 D_start
1201  69.28939562  016.14256976 both 27 D_stop
1201  69.29170872  016.13872776 both 28 D_start
1201  69.29503584  016.14593805 both 29 A_stop
1201  69.29508819  016.14575815 both 30 A_stop
1201  69.29979758  016.13795812 both 31 A_stop
1201  69.30941238  016.12465566 both 32 Wideroe_stop
1201  69.31001500  016.12390937 both 33 Wideroe_start
1201  69.31012427  016.12506945 both 34 Wideroe_stop
1201  69.30970333  016.12554793 both 35 Wideroe_stop
1201  69.30992106  016.12283388 both 36 A_stop
1201  69.30985338  016.12274430 both 37 A_stop
1201  69.30964552  016.12287897 both 38 A_stop
1201  69.30939942  016.12425126 both 39 A_stop
1201  69.30141731  016.13395381 both 40 A_stop
1201  69.30124539  016.13433702 both 41 A_stop
1201  69.30550981  016.12710283 both 42 A_stop
1201  69.30466242  016.12854202 both 43 A_stop
1201  69.30168205  016.13346666 both 44 A_stop
1201  69.30597130  016.12672732 both 45 A_stop
1201  69.30642339  016.12689344 both 46 A_stop
1201  69.30675943  016.12729539 both 47 A_stop
1201  69.30808192  016.12955422 both 48 A_stop
1201  69.30706537  016.12782871 both 49 A_stop
1201  69.30845783  016.12984455 both 50 A_stop
1201  69.30892353  016.12961329 both 51 A_stop
1201  69.30931035  016.12889792 both 52 A_stop
1201  69.30955744  016.12776472 both 53 A_stop
1201  69.30945514  016.12834437 both 54 A_stop
1201  69.30961126  016.12698462 both 55 A_stop
1201  69.30951585  016.12565754 both 56 A_stop
1201  69.30958982  016.12632569 both 57 A_stop
1201  69.30921339  016.12446059 both 58 A_stop
1201  69.30938314  016.12499633 both 59 A_stop
1201  69.30945570  016.12533658 both 60 A_stop
1201  69.30878680  016.12377632 both 61 A_stop
1201  69.30903556  016.12407909 both 62 A_stop
1201  69.30788244  016.12338763 both 63 A_stop
1201  69.30750528  016.12288953 both 64 A_stop
1201  69.30726285  016.12208256 both 65 A1_stop
1201  69.30641655  016.11811150 both 66 D1_start
1201  69.30106174  016.13223929 both 67 A2_stop
1201  69.30024244  016.12825750 both 68 D2_start
1201  69.29376314  016.13892922 both 69 D3_start
1201  69.28858980  016.15376212 both 70 B3_stop
1201  69.28763055  016.14904628 both 71 D4_start
1201  69.29460136  016.14784510 both 72 _stop
1201  69.28341937  016.12858876 both 73 _start
1201  69.29046494  016.14072369 both 74 _start
1201  69.29180698  016.14305575 both 75 _start
1201  69.29009849  016.14141787 both 76 _start
1201  69.28805111  016.15114484 both 77 _stop
1201  69.30684246  016.12016235 both 78 _start
1201  69.30707702  016.12114387 both 79 _start
1201  69.30067007  016.13033552 both 80 _start
1201  69.29419391  016.14101819 both 81 _start
1201  69.29298578  016.14303124 both 82 _start
1201  69.29237421  016.14401505 both 83 _start
1201  69.29183731  016.14493075 both 84 _start
1201  69.29290778  016.14494300 both 85 _start
1202 3 43 twoway taxiway_C 
1202 4 3 twoway taxiway_C 
1202 5 4 twoway taxiway_C 
1202 6 5 twoway taxiway_C 
1202 49 6 twoway taxiway_C 
1202 8 7 twoway taxiway_C 
1202 25 8 twoway taxiway_C 
1202 9 22 twoway taxiway_B 
1202 10 9 twoway taxiway_B 
1202 11 10 twoway taxiway_B 
1202 12 11 twoway taxiway_B 
1202 13 12 twoway taxiway_B 
1202 14 13 twoway taxiway_B 
1202 15 14 twoway taxiway_B 
1202 16 17 twoway taxiway_B 
1202 17 15 twoway taxiway_B 
1202 18 16 twoway taxiway_B 
1202 73 18 twoway taxiway_B 
1204 departure 03,21
1204 arrival 03,21
1202 20 19 twoway taxiway_A B
1202 21 20 twoway taxiway_A B
1202 70 21 twoway taxiway_A B
1202 22 71 twoway taxiway_C D
1202 27 22 twoway taxiway_C D
1202 69 25 twoway taxiway_C D
1202 68 26 twoway taxiway_B D
1202 23 66 twoway taxiway_C D
1202 24 23 twoway taxiway_C D
1202 28 25 twoway taxiway_C D
1202 25 26 twoway taxiway_C D
1202 26 24 twoway taxiway_C D
1202 28 74 twoway taxiway_C D
1204 departure 03,21
1204 arrival 03,21
1202 74 76 twoway taxiway_C D
1204 departure 03,21
1204 arrival 03,21
1202 76 27 twoway taxiway_C D
1204 departure 03,21
1204 arrival 03,21
1202 29 72 twoway taxiway_C A
1204 departure 03,21
1204 arrival 03,21
1202 30 29 twoway taxiway_C A
1202 31 30 twoway taxiway_C A
1202 40 41 twoway taxiway_C A
1202 41 31 twoway taxiway_C A
1202 32 58 oneway taxiway_C Passenger
1202 33 32 oneway taxiway_C Passenger
1202 35 34 oneway taxiway_C Passenger
1202 60 35 oneway taxiway_C Passenger
1202 37 36 oneway taxiway_B Wideroe
1202 38 37 oneway taxiway_B Wideroe
1202 39 38 oneway taxiway_B Wideroe
1202 58 39 oneway taxiway_B Wideroe
1202 40 67 twoway taxiway_C A
1202 42 43 twoway taxiway_C A
1202 43 44 twoway taxiway_C A
1202 44 40 twoway taxiway_C A
1202 45 42 twoway taxiway_C A
1202 46 45 twoway taxiway_C A
1202 47 46 twoway taxiway_C A
1202 48 49 twoway taxiway_C A
1202 49 47 twoway taxiway_C A
1202 50 48 twoway taxiway_C A
1202 51 50 twoway taxiway_C A
1202 52 51 twoway taxiway_C A
1202 53 54 twoway taxiway_C A
1202 54 52 twoway taxiway_C A
1202 55 53 twoway taxiway_C A
1202 56 57 twoway taxiway_C A
1202 57 55 twoway taxiway_C A
1202 58 59 twoway taxiway_C A
1202 59 60 twoway taxiway_C A
1202 60 56 twoway taxiway_C A
1202 61 62 twoway taxiway_C A
1202 62 58 twoway taxiway_C A
1202 63 61 twoway taxiway_C A
1202 64 63 twoway taxiway_C A
1202 65 64 twoway taxiway_C A
1202 78 79 twoway taxiway_C A1
1204 departure 14,32
1204 arrival 14,32
1202 79 65 twoway taxiway_C A1
1204 departure 14,32
1204 arrival 14,32
1202 66 78 twoway taxiway_C D1
1204 departure 14,32
1204 arrival 14,32
1202 80 67 twoway taxiway_C A2
1204 departure 14,32
1204 arrival 14,32
1202 68 80 twoway taxiway_B D2
1204 departure 14,32
1204 arrival 14,32
1202 69 81 twoway taxiway_C D3
1204 departure 14,32
1204 arrival 14,32
1202 77 70 twoway taxiway_A B3
1204 departure 14,32
1204 arrival 14,32
1202 71 77 twoway taxiway_C D4
1204 departure 14,32
1204 arrival 14,32
1202 73 74 twoway runway 03/21
1204 departure 03,21
1204 arrival 03,21
1204 ils 03,21
1202 74 75 twoway runway 03/21
1204 departure 03,21
1204 arrival 03,21
1204 ils 03,21
1202 75 83 twoway runway 03/21
1204 departure 03,14,21,32
1204 arrival 03,14,21,32
1204 ils 03,21
1202 83 85 twoway runway 03/21
1204 departure 03,14,21,32
1204 arrival 03,14,21,32
1204 ils 03,21
1202 85 72 twoway runway 03/21
1204 departure 03,21
1204 arrival 03,21
1204 ils 03,21
1202 78 80 twoway runway 14/32
1204 departure 14,32
1204 arrival 14,32
1204 ils 14,32
1202 80 81 twoway runway 14/32
1204 departure 14,32
1204 arrival 14,32
1204 ils 14,32
1202 81 82 twoway runway 14/32
1204 departure 14,32
1204 arrival 14,32
1204 ils 14,32
1202 82 83 twoway runway 14/32
1204 departure 03,14,21,32
1204 arrival 03,14,21,32
1204 ils 14,32
1202 83 84 twoway runway 14/32
1204 departure 03,14,21,32
1204 arrival 03,14,21,32
1204 ils 14,32
1202 84 77 twoway runway 14/32
1204 departure 14,32
1204 arrival 14,32
1204 ils 14,32
1206 1 0 twoway  
1206 2 1 twoway  
1400  69.31073883  16.12616150  246.69 fuel_jets 0 New Service Truck 55
1400  69.31057596  16.12488725  246.61 baggage_train 1 New Service Truck 41
1400  69.31056381  16.12480164  69.75 gpu 0 New Service Truck 40
99
